date,material_id,material_name,unit,daily_demand,stock_level,reorder_point,lead_time_days,unit_cost
2025-01-23,2,Varilla de Acero,Toneladas,10.44,37.5,15,5,18500.0
2025-01-24,2,Varilla de Acero,Toneladas,9.19,28.31,15,5,18500.0
2025-01-25,2,Varilla de Acero,Toneladas,10.28,18.03,15,5,18500.0
2025-01-26,2,Varilla de Acero,Toneladas,8.83,9.2,15,5,18500.0
2025-01-27,2,Varilla de Acero,Toneladas,11.33,0.0,15,5,18500.0
2025-01-28,2,Varilla de Acero,Toneladas,13.03,0.0,15,5,18500.0
2025-01-29,2,Varilla de Acero,Toneladas,9.77,0.0,15,5,18500.0
2025-01-30,2,Varilla de Acero,Toneladas,10.23,37.5,15,5,18500.0
2025-01-31,2,Varilla de Acero,Toneladas,12.76,24.74,15,5,18500.0
2025-02-01,2,Varilla de Acero,Toneladas,11.7,13.04,15,5,18500.0
2025-02-02,2,Varilla de Acero,Toneladas,10.33,2.71,15,5,18500.0
2025-02-03,2,Varilla de Acero,Toneladas,14.74,0.0,15,5,18500.0
2025-02-04,2,Varilla de Acero,Toneladas,12.73,0.0,15,5,18500.0
2025-02-05,2,Varilla de Acero,Toneladas,13.87,37.5,15,5,18500.0
2025-02-06,2,Varilla de Acero,Toneladas,11.6,25.9,15,5,18500.0
2025-02-07,2,Varilla de Acero,Toneladas,10.79,15.11,15,5,18500.0
2025-02-08,2,Varilla de Acero,Toneladas,10.83,4.29,15,5,18500.0
2025-02-09,2,Varilla de Acero,Toneladas,9.5,0.0,15,5,18500.0
2025-02-10,2,Varilla de Acero,Toneladas,12.95,0.0,15,5,18500.0
2025-02-11,2,Varilla de Acero,Toneladas,11.85,0.0,15,5,18500.0
2025-02-12,2,Varilla de Acero,Toneladas,12.4,37.5,15,5,18500.0
2025-02-13,2,Varilla de Acero,Toneladas,11.24,26.26,15,5,18500.0
2025-02-14,2,Varilla de Acero,Toneladas,11.96,14.3,15,5,18500.0
2025-02-15,2,Varilla de Acero,Toneladas,9.27,5.03,15,5,18500.0
2025-02-16,2,Varilla de Acero,Toneladas,11.78,0.0,15,5,18500.0
2025-02-17,2,Varilla de Acero,Toneladas,10.93,0.0,15,5,18500.0
2025-02-18,2,Varilla de Acero,Toneladas,12.01,37.5,15,5,18500.0
2025-02-19,2,Varilla de Acero,Toneladas,11.76,25.74,15,5,18500.0
2025-02-20,2,Varilla de Acero,Toneladas,12.37,13.37,15,5,18500.0
2025-02-21,2,Varilla de Acero,Toneladas,10.25,3.12,15,5,18500.0
2025-02-22,2,Varilla de Acero,Toneladas,10.97,0.0,15,5,18500.0
2025-02-23,2,Varilla de Acero,Toneladas,13.04,0.0,15,5,18500.0
2025-02-24,2,Varilla de Acero,Toneladas,10.95,37.5,15,5,18500.0
2025-02-25,2,Varilla de Acero,Toneladas,10.84,26.66,15,5,18500.0
2025-02-26,2,Varilla de Acero,Toneladas,11.77,14.88,15,5,18500.0
2025-02-27,2,Varilla de Acero,Toneladas,11.27,3.61,15,5,18500.0
2025-02-28,2,Varilla de Acero,Toneladas,14.39,0.0,15,5,18500.0
2025-03-01,2,Varilla de Acero,Toneladas,12.66,0.0,15,5,18500.0
2025-03-02,2,Varilla de Acero,Toneladas,9.96,37.5,15,5,18500.0
2025-03-03,2,Varilla de Acero,Toneladas,19.52,17.98,15,5,18500.0
2025-03-04,2,Varilla de Acero,Toneladas,11.62,6.36,15,5,18500.0
2025-03-05,2,Varilla de Acero,Toneladas,12.99,0.0,15,5,18500.0
2025-03-06,2,Varilla de Acero,Toneladas,12.49,0.0,15,5,18500.0
2025-03-07,2,Varilla de Acero,Toneladas,10.79,0.0,15,5,18500.0
2025-03-08,2,Varilla de Acero,Toneladas,12.76,37.5,15,5,18500.0
2025-03-09,2,Varilla de Acero,Toneladas,12.02,25.48,15,5,18500.0
2025-03-10,2,Varilla de Acero,Toneladas,12.37,13.11,15,5,18500.0
2025-03-11,2,Varilla de Acero,Toneladas,12.65,0.47,15,5,18500.0
2025-03-12,2,Varilla de Acero,Toneladas,13.45,0.0,15,5,18500.0
2025-03-13,2,Varilla de Acero,Toneladas,12.17,0.0,15,5,18500.0
2025-03-14,2,Varilla de Acero,Toneladas,10.45,37.5,15,5,18500.0
2025-03-15,2,Varilla de Acero,Toneladas,10.98,26.52,15,5,18500.0
2025-03-16,2,Varilla de Acero,Toneladas,12.29,14.24,15,5,18500.0
2025-03-17,2,Varilla de Acero,Toneladas,12.43,1.8,15,5,18500.0
2025-03-18,2,Varilla de Acero,Toneladas,12.93,0.0,15,5,18500.0
2025-03-19,2,Varilla de Acero,Toneladas,12.17,0.0,15,5,18500.0
2025-03-20,2,Varilla de Acero,Toneladas,11.86,37.5,15,5,18500.0
2025-03-21,2,Varilla de Acero,Toneladas,13.52,23.98,15,5,18500.0
2025-03-22,2,Varilla de Acero,Toneladas,12.71,11.26,15,5,18500.0
2025-03-23,2,Varilla de Acero,Toneladas,11.59,0.0,15,5,18500.0
2025-03-24,2,Varilla de Acero,Toneladas,12.83,0.0,15,5,18500.0
2025-03-25,2,Varilla de Acero,Toneladas,14.54,0.0,15,5,18500.0
2025-03-26,2,Varilla de Acero,Toneladas,12.22,37.5,15,5,18500.0
2025-03-27,2,Varilla de Acero,Toneladas,14.33,23.17,15,5,18500.0
2025-03-28,2,Varilla de Acero,Toneladas,12.97,10.2,15,5,18500.0
2025-03-29,2,Varilla de Acero,Toneladas,12.33,0.0,15,5,18500.0
2025-03-30,2,Varilla de Acero,Toneladas,11.28,0.0,15,5,18500.0
2025-03-31,2,Varilla de Acero,Toneladas,16.68,0.0,15,5,18500.0
2025-04-01,2,Varilla de Acero,Toneladas,14.39,37.5,15,5,18500.0
2025-04-02,2,Varilla de Acero,Toneladas,11.6,25.9,15,5,18500.0
2025-04-03,2,Varilla de Acero,Toneladas,13.75,12.15,15,5,18500.0
2025-04-04,2,Varilla de Acero,Toneladas,14.81,0.0,15,5,18500.0
2025-04-05,2,Varilla de Acero,Toneladas,13.39,0.0,15,5,18500.0
2025-04-06,2,Varilla de Acero,Toneladas,14.05,0.0,15,5,18500.0
2025-04-07,2,Varilla de Acero,Toneladas,13.17,37.5,15,5,18500.0
2025-04-08,2,Varilla de Acero,Toneladas,9.9,27.6,15,5,18500.0
2025-04-09,2,Varilla de Acero,Toneladas,14.1,13.5,15,5,18500.0
2025-04-10,2,Varilla de Acero,Toneladas,6.91,6.59,15,5,18500.0
2025-04-11,2,Varilla de Acero,Toneladas,8.31,0.0,15,5,18500.0
2025-04-12,2,Varilla de Acero,Toneladas,7.84,0.0,15,5,18500.0
2025-04-13,2,Varilla de Acero,Toneladas,7.27,37.5,15,5,18500.0
2025-04-14,2,Varilla de Acero,Toneladas,10.24,27.26,15,5,18500.0
2025-04-15,2,Varilla de Acero,Toneladas,10.76,16.5,15,5,18500.0
2025-04-16,2,Varilla de Acero,Toneladas,7.53,8.98,15,5,18500.0
2025-04-17,2,Varilla de Acero,Toneladas,7.62,1.35,15,5,18500.0
2025-04-18,2,Varilla de Acero,Toneladas,9.71,0.0,15,5,18500.0
2025-04-19,2,Varilla de Acero,Toneladas,7.39,0.0,15,5,18500.0
2025-04-20,2,Varilla de Acero,Toneladas,8.53,37.5,15,5,18500.0
2025-04-21,2,Varilla de Acero,Toneladas,13.91,23.59,15,5,18500.0
2025-04-22,2,Varilla de Acero,Toneladas,14.47,9.12,15,5,18500.0
2025-04-23,2,Varilla de Acero,Toneladas,13.84,0.0,15,5,18500.0
2025-04-24,2,Varilla de Acero,Toneladas,15.04,0.0,15,5,18500.0
2025-04-25,2,Varilla de Acero,Toneladas,16.9,0.0,15,5,18500.0
2025-04-26,2,Varilla de Acero,Toneladas,13.83,37.5,15,5,18500.0
2025-04-27,2,Varilla de Acero,Toneladas,14.21,23.29,15,5,18500.0
2025-04-28,2,Varilla de Acero,Toneladas,14.73,8.55,15,5,18500.0
2025-04-29,2,Varilla de Acero,Toneladas,12.85,0.0,15,5,18500.0
2025-04-30,2,Varilla de Acero,Toneladas,14.29,0.0,15,5,18500.0
2025-05-01,2,Varilla de Acero,Toneladas,13.42,0.0,15,5,18500.0
2025-05-02,2,Varilla de Acero,Toneladas,15.24,37.5,15,5,18500.0
2025-05-03,2,Varilla de Acero,Toneladas,13.22,24.28,15,5,18500.0
2025-05-04,2,Varilla de Acero,Toneladas,15.37,8.91,15,5,18500.0
2025-05-05,2,Varilla de Acero,Toneladas,13.57,0.0,15,5,18500.0
2025-05-06,2,Varilla de Acero,Toneladas,16.13,0.0,15,5,18500.0
2025-05-07,2,Varilla de Acero,Toneladas,13.78,0.0,15,5,18500.0
2025-05-08,2,Varilla de Acero,Toneladas,15.08,37.5,15,5,18500.0
2025-05-09,2,Varilla de Acero,Toneladas,13.78,23.72,15,5,18500.0
2025-05-10,2,Varilla de Acero,Toneladas,13.47,10.25,15,5,18500.0
2025-05-11,2,Varilla de Acero,Toneladas,16.79,0.0,15,5,18500.0
2025-05-12,2,Varilla de Acero,Toneladas,14.02,0.0,15,5,18500.0
2025-05-13,2,Varilla de Acero,Toneladas,15.4,0.0,15,5,18500.0
2025-05-14,2,Varilla de Acero,Toneladas,16.43,37.5,15,5,18500.0
2025-05-15,2,Varilla de Acero,Toneladas,13.01,24.49,15,5,18500.0
2025-05-16,2,Varilla de Acero,Toneladas,15.42,9.07,15,5,18500.0
2025-05-17,2,Varilla de Acero,Toneladas,16.62,0.0,15,5,18500.0
2025-05-18,2,Varilla de Acero,Toneladas,13.35,0.0,15,5,18500.0
2025-05-19,2,Varilla de Acero,Toneladas,14.91,0.0,15,5,18500.0
2025-05-20,2,Varilla de Acero,Toneladas,15.03,37.5,15,5,18500.0
2025-05-21,2,Varilla de Acero,Toneladas,16.72,20.78,15,5,18500.0
2025-05-22,2,Varilla de Acero,Toneladas,14.97,5.81,15,5,18500.0
2025-05-23,2,Varilla de Acero,Toneladas,16.24,0.0,15,5,18500.0
2025-05-24,2,Varilla de Acero,Toneladas,16.65,0.0,15,5,18500.0
2025-05-25,2,Varilla de Acero,Toneladas,16.82,0.0,15,5,18500.0
2025-05-26,2,Varilla de Acero,Toneladas,17.69,37.5,15,5,18500.0
2025-05-27,2,Varilla de Acero,Toneladas,14.93,22.57,15,5,18500.0
2025-05-28,2,Varilla de Acero,Toneladas,17.51,5.06,15,5,18500.0
2025-05-29,2,Varilla de Acero,Toneladas,16.21,0.0,15,5,18500.0
2025-05-30,2,Varilla de Acero,Toneladas,15.97,0.0,15,5,18500.0
2025-05-31,2,Varilla de Acero,Toneladas,15.11,0.0,15,5,18500.0
2025-06-01,2,Varilla de Acero,Toneladas,15.1,37.5,15,5,18500.0
2025-06-02,2,Varilla de Acero,Toneladas,15.54,21.96,15,5,18500.0
2025-06-03,2,Varilla de Acero,Toneladas,15.7,6.26,15,5,18500.0
2025-06-04,2,Varilla de Acero,Toneladas,15.66,0.0,15,5,18500.0
2025-06-05,2,Varilla de Acero,Toneladas,14.27,0.0,15,5,18500.0
2025-06-06,2,Varilla de Acero,Toneladas,16.8,0.0,15,5,18500.0
2025-06-07,2,Varilla de Acero,Toneladas,13.53,37.5,15,5,18500.0
2025-06-08,2,Varilla de Acero,Toneladas,17.38,20.12,15,5,18500.0
2025-06-09,2,Varilla de Acero,Toneladas,14.05,6.07,15,5,18500.0
2025-06-10,2,Varilla de Acero,Toneladas,15.38,0.0,15,5,18500.0
2025-06-11,2,Varilla de Acero,Toneladas,15.06,0.0,15,5,18500.0
2025-06-12,2,Varilla de Acero,Toneladas,16.3,0.0,15,5,18500.0
2025-06-13,2,Varilla de Acero,Toneladas,15.1,37.5,15,5,18500.0
2025-06-14,2,Varilla de Acero,Toneladas,15.85,21.65,15,5,18500.0
2025-06-15,2,Varilla de Acero,Toneladas,17.26,4.39,15,5,18500.0
2025-06-16,2,Varilla de Acero,Toneladas,17.46,0.0,15,5,18500.0
2025-06-17,2,Varilla de Acero,Toneladas,12.33,0.0,15,5,18500.0
2025-06-18,2,Varilla de Acero,Toneladas,17.58,0.0,15,5,18500.0
2025-06-19,2,Varilla de Acero,Toneladas,14.65,37.5,15,5,18500.0
2025-06-20,2,Varilla de Acero,Toneladas,14.63,22.87,15,5,18500.0
2025-06-21,2,Varilla de Acero,Toneladas,13.74,9.13,15,5,18500.0
2025-06-22,2,Varilla de Acero,Toneladas,14.14,0.0,15,5,18500.0
2025-06-23,2,Varilla de Acero,Toneladas,16.49,0.0,15,5,18500.0
2025-06-24,2,Varilla de Acero,Toneladas,16.46,0.0,15,5,18500.0
2025-06-25,2,Varilla de Acero,Toneladas,16.97,37.5,15,5,18500.0
2025-06-26,2,Varilla de Acero,Toneladas,15.89,21.61,15,5,18500.0
2025-06-27,2,Varilla de Acero,Toneladas,14.67,6.95,15,5,18500.0
2025-06-28,2,Varilla de Acero,Toneladas,16.25,0.0,15,5,18500.0
2025-06-29,2,Varilla de Acero,Toneladas,15.05,0.0,15,5,18500.0
2025-06-30,2,Varilla de Acero,Toneladas,17.01,0.0,15,5,18500.0
2025-07-01,2,Varilla de Acero,Toneladas,16.7,37.5,15,5,18500.0
2025-07-02,2,Varilla de Acero,Toneladas,16.42,21.08,15,5,18500.0
2025-07-03,2,Varilla de Acero,Toneladas,18.32,2.76,15,5,18500.0
2025-07-04,2,Varilla de Acero,Toneladas,13.75,0.0,15,5,18500.0
2025-07-05,2,Varilla de Acero,Toneladas,13.43,0.0,15,5,18500.0
2025-07-06,2,Varilla de Acero,Toneladas,14.7,0.0,15,5,18500.0
2025-07-07,2,Varilla de Acero,Toneladas,17.1,37.5,15,5,18500.0
2025-07-08,2,Varilla de Acero,Toneladas,15.85,21.65,15,5,18500.0
2025-07-09,2,Varilla de Acero,Toneladas,16.06,5.58,15,5,18500.0
2025-07-10,2,Varilla de Acero,Toneladas,14.05,0.0,15,5,18500.0
2025-07-11,2,Varilla de Acero,Toneladas,16.79,0.0,15,5,18500.0
2025-07-12,2,Varilla de Acero,Toneladas,13.6,0.0,15,5,18500.0
2025-07-13,2,Varilla de Acero,Toneladas,15.08,37.5,15,5,18500.0
2025-07-14,2,Varilla de Acero,Toneladas,13.78,23.72,15,5,18500.0
2025-07-15,2,Varilla de Acero,Toneladas,17.66,6.06,15,5,18500.0
2025-07-16,2,Varilla de Acero,Toneladas,14.42,0.0,15,5,18500.0
2025-07-17,2,Varilla de Acero,Toneladas,15.55,0.0,15,5,18500.0
2025-07-18,2,Varilla de Acero,Toneladas,15.21,0.0,15,5,18500.0
2025-07-19,2,Varilla de Acero,Toneladas,16.22,37.5,15,5,18500.0
2025-07-20,2,Varilla de Acero,Toneladas,15.74,21.76,15,5,18500.0
2025-07-21,2,Varilla de Acero,Toneladas,18.53,3.23,15,5,18500.0
2025-07-22,2,Varilla de Acero,Toneladas,14.89,0.0,15,5,18500.0
2025-07-23,2,Varilla de Acero,Toneladas,17.92,0.0,15,5,18500.0
2025-07-24,2,Varilla de Acero,Toneladas,17.85,0.0,15,5,18500.0
2025-07-25,2,Varilla de Acero,Toneladas,18.19,37.5,15,5,18500.0
2025-07-26,2,Varilla de Acero,Toneladas,15.58,21.92,15,5,18500.0
2025-07-27,2,Varilla de Acero,Toneladas,14.1,7.82,15,5,18500.0
2025-07-28,2,Varilla de Acero,Toneladas,16.81,0.0,15,5,18500.0
2025-07-29,2,Varilla de Acero,Toneladas,14.7,0.0,15,5,18500.0
2025-07-30,2,Varilla de Acero,Toneladas,17.77,0.0,15,5,18500.0
2025-07-31,2,Varilla de Acero,Toneladas,15.97,37.5,15,5,18500.0
2025-08-01,2,Varilla de Acero,Toneladas,16.38,21.12,15,5,18500.0
2025-08-02,2,Varilla de Acero,Toneladas,17.77,3.35,15,5,18500.0
2025-08-03,2,Varilla de Acero,Toneladas,15.74,0.0,15,5,18500.0
2025-08-04,2,Varilla de Acero,Toneladas,14.8,0.0,15,5,18500.0
2025-08-05,2,Varilla de Acero,Toneladas,16.43,0.0,15,5,18500.0
2025-08-06,2,Varilla de Acero,Toneladas,15.72,37.5,15,5,18500.0
2025-08-07,2,Varilla de Acero,Toneladas,16.37,21.13,15,5,18500.0
2025-08-08,2,Varilla de Acero,Toneladas,15.49,5.63,15,5,18500.0
2025-08-09,2,Varilla de Acero,Toneladas,14.69,0.0,15,5,18500.0
2025-08-10,2,Varilla de Acero,Toneladas,15.47,0.0,15,5,18500.0
2025-08-11,2,Varilla de Acero,Toneladas,14.74,0.0,15,5,18500.0
2025-08-12,2,Varilla de Acero,Toneladas,16.34,37.5,15,5,18500.0
2025-08-13,2,Varilla de Acero,Toneladas,17.02,20.48,15,5,18500.0
2025-08-14,2,Varilla de Acero,Toneladas,17.89,2.6,15,5,18500.0
2025-08-15,2,Varilla de Acero,Toneladas,15.24,0.0,15,5,18500.0
2025-08-16,2,Varilla de Acero,Toneladas,18.03,0.0,15,5,18500.0
2025-08-17,2,Varilla de Acero,Toneladas,15.92,0.0,15,5,18500.0
2025-08-18,2,Varilla de Acero,Toneladas,15.79,37.5,15,5,18500.0
2025-08-19,2,Varilla de Acero,Toneladas,16.21,21.29,15,5,18500.0
2025-08-20,2,Varilla de Acero,Toneladas,13.51,7.78,15,5,18500.0
2025-08-21,2,Varilla de Acero,Toneladas,15.97,0.0,15,5,18500.0
2025-08-22,2,Varilla de Acero,Toneladas,15.34,0.0,15,5,18500.0
2025-08-23,2,Varilla de Acero,Toneladas,14.62,0.0,15,5,18500.0
2025-08-24,2,Varilla de Acero,Toneladas,15.71,37.5,15,5,18500.0
2025-08-25,2,Varilla de Acero,Toneladas,13.99,23.51,15,5,18500.0
2025-08-26,2,Varilla de Acero,Toneladas,15.39,8.11,15,5,18500.0
2025-08-27,2,Varilla de Acero,Toneladas,17.18,0.0,15,5,18500.0
2025-08-28,2,Varilla de Acero,Toneladas,13.6,0.0,15,5,18500.0
2025-08-29,2,Varilla de Acero,Toneladas,16.28,0.0,15,5,18500.0
2025-08-30,2,Varilla de Acero,Toneladas,15.5,37.5,15,5,18500.0
2025-08-31,2,Varilla de Acero,Toneladas,14.63,22.87,15,5,18500.0
2025-09-01,2,Varilla de Acero,Toneladas,11.77,11.1,15,5,18500.0
2025-09-02,2,Varilla de Acero,Toneladas,15.85,0.0,15,5,18500.0
2025-09-03,2,Varilla de Acero,Toneladas,16.14,0.0,15,5,18500.0
2025-09-04,2,Varilla de Acero,Toneladas,16.37,0.0,15,5,18500.0
2025-09-05,2,Varilla de Acero,Toneladas,16.14,37.5,15,5,18500.0
2025-09-06,2,Varilla de Acero,Toneladas,16.7,20.8,15,5,18500.0
2025-09-07,2,Varilla de Acero,Toneladas,15.63,5.17,15,5,18500.0
2025-09-08,2,Varilla de Acero,Toneladas,17.62,0.0,15,5,18500.0
2025-09-09,2,Varilla de Acero,Toneladas,14.07,0.0,15,5,18500.0
2025-09-10,2,Varilla de Acero,Toneladas,17.5,0.0,15,5,18500.0
2025-09-11,2,Varilla de Acero,Toneladas,15.38,37.5,15,5,18500.0
2025-09-12,2,Varilla de Acero,Toneladas,15.85,21.65,15,5,18500.0
2025-09-13,2,Varilla de Acero,Toneladas,15.97,5.68,15,5,18500.0
2025-09-14,2,Varilla de Acero,Toneladas,13.98,0.0,15,5,18500.0
2025-09-15,2,Varilla de Acero,Toneladas,15.63,0.0,15,5,18500.0
2025-09-16,2,Varilla de Acero,Toneladas,17.67,0.0,15,5,18500.0
2025-09-17,2,Varilla de Acero,Toneladas,17.89,37.5,15,5,18500.0
2025-09-18,2,Varilla de Acero,Toneladas,14.93,22.57,15,5,18500.0
2025-09-19,2,Varilla de Acero,Toneladas,16.22,6.35,15,5,18500.0
2025-09-20,2,Varilla de Acero,Toneladas,14.62,0.0,15,5,18500.0
2025-09-21,2,Varilla de Acero,Toneladas,13.33,0.0,15,5,18500.0
2025-09-22,2,Varilla de Acero,Toneladas,17.54,0.0,15,5,18500.0
2025-09-23,2,Varilla de Acero,Toneladas,14.85,37.5,15,5,18500.0
2025-09-24,2,Varilla de Acero,Toneladas,18.99,18.51,15,5,18500.0
2025-09-25,2,Varilla de Acero,Toneladas,14.04,4.47,15,5,18500.0
2025-09-26,2,Varilla de Acero,Toneladas,16.79,0.0,15,5,18500.0
2025-09-27,2,Varilla de Acero,Toneladas,16.29,0.0,15,5,18500.0
2025-09-28,2,Varilla de Acero,Toneladas,14.52,0.0,15,5,18500.0
2025-09-29,2,Varilla de Acero,Toneladas,16.07,37.5,15,5,18500.0
2025-09-30,2,Varilla de Acero,Toneladas,15.51,21.99,15,5,18500.0
2025-10-01,2,Varilla de Acero,Toneladas,14.86,7.14,15,5,18500.0
2025-10-02,2,Varilla de Acero,Toneladas,16.06,0.0,15,5,18500.0
2025-10-03,2,Varilla de Acero,Toneladas,16.41,0.0,15,5,18500.0
2025-10-04,2,Varilla de Acero,Toneladas,14.1,0.0,15,5,18500.0
2025-10-05,2,Varilla de Acero,Toneladas,16.67,37.5,15,5,18500.0
2025-10-06,2,Varilla de Acero,Toneladas,15.94,21.56,15,5,18500.0
2025-10-07,2,Varilla de Acero,Toneladas,15.88,5.68,15,5,18500.0
2025-10-08,2,Varilla de Acero,Toneladas,15.79,0.0,15,5,18500.0
2025-10-09,2,Varilla de Acero,Toneladas,17.1,0.0,15,5,18500.0
2025-10-10,2,Varilla de Acero,Toneladas,14.92,0.0,15,5,18500.0
2025-10-11,2,Varilla de Acero,Toneladas,14.54,37.5,15,5,18500.0
2025-10-12,2,Varilla de Acero,Toneladas,16.5,21.0,15,5,18500.0
2025-10-13,2,Varilla de Acero,Toneladas,17.3,3.7,15,5,18500.0
2025-10-14,2,Varilla de Acero,Toneladas,17.02,0.0,15,5,18500.0
2025-10-15,2,Varilla de Acero,Toneladas,14.23,0.0,15,5,18500.0
2025-10-16,2,Varilla de Acero,Toneladas,17.78,0.0,15,5,18500.0
2025-10-17,2,Varilla de Acero,Toneladas,15.39,37.5,15,5,18500.0
2025-10-18,2,Varilla de Acero,Toneladas,14.72,22.78,15,5,18500.0
2025-10-19,2,Varilla de Acero,Toneladas,15.97,6.81,15,5,18500.0
2025-10-20,2,Varilla de Acero,Toneladas,15.91,0.0,15,5,18500.0
2025-10-21,2,Varilla de Acero,Toneladas,15.24,0.0,15,5,18500.0
2025-10-22,2,Varilla de Acero,Toneladas,17.56,0.0,15,5,18500.0
2025-10-23,2,Varilla de Acero,Toneladas,15.17,37.5,15,5,18500.0
2025-10-24,2,Varilla de Acero,Toneladas,15.27,22.23,15,5,18500.0
2025-10-25,2,Varilla de Acero,Toneladas,16.63,5.59,15,5,18500.0
2025-10-26,2,Varilla de Acero,Toneladas,15.8,0.0,15,5,18500.0
2025-10-27,2,Varilla de Acero,Toneladas,16.15,0.0,15,5,18500.0
2025-10-28,2,Varilla de Acero,Toneladas,15.11,0.0,15,5,18500.0
2025-10-29,2,Varilla de Acero,Toneladas,16.05,37.5,15,5,18500.0
2025-10-30,2,Varilla de Acero,Toneladas,15.76,21.74,15,5,18500.0
2025-10-31,2,Varilla de Acero,Toneladas,15.61,6.13,15,5,18500.0
2025-11-01,2,Varilla de Acero,Toneladas,14.59,0.0,15,5,18500.0
2025-11-02,2,Varilla de Acero,Toneladas,13.75,0.0,15,5,18500.0
2025-11-03,2,Varilla de Acero,Toneladas,16.61,0.0,15,5,18500.0
2025-11-04,2,Varilla de Acero,Toneladas,14.99,37.5,15,5,18500.0
2025-11-05,2,Varilla de Acero,Toneladas,15.55,21.95,15,5,18500.0
2025-11-06,2,Varilla de Acero,Toneladas,12.4,9.55,15,5,18500.0
2025-11-07,2,Varilla de Acero,Toneladas,16.06,0.0,15,5,18500.0
2025-11-08,2,Varilla de Acero,Toneladas,13.5,0.0,15,5,18500.0
2025-11-09,2,Varilla de Acero,Toneladas,15.15,0.0,15,5,18500.0
2025-11-10,2,Varilla de Acero,Toneladas,13.83,37.5,15,5,18500.0
2025-11-11,2,Varilla de Acero,Toneladas,15.34,22.16,15,5,18500.0
2025-11-12,2,Varilla de Acero,Toneladas,15.11,7.06,15,5,18500.0
2025-11-13,2,Varilla de Acero,Toneladas,14.0,0.0,15,5,18500.0
2025-11-14,2,Varilla de Acero,Toneladas,15.25,0.0,15,5,18500.0
2025-11-15,2,Varilla de Acero,Toneladas,12.87,0.0,15,5,18500.0
2025-11-16,2,Varilla de Acero,Toneladas,15.43,37.5,15,5,18500.0
2025-11-17,2,Varilla de Acero,Toneladas,16.2,21.3,15,5,18500.0
2025-11-18,2,Varilla de Acero,Toneladas,14.54,6.76,15,5,18500.0
2025-11-19,2,Varilla de Acero,Toneladas,17.02,0.0,15,5,18500.0
2025-11-20,2,Varilla de Acero,Toneladas,14.85,0.0,15,5,18500.0
2025-11-21,2,Varilla de Acero,Toneladas,13.74,0.0,15,5,18500.0
2025-11-22,2,Varilla de Acero,Toneladas,12.5,37.5,15,5,18500.0
2025-11-23,2,Varilla de Acero,Toneladas,11.08,26.42,15,5,18500.0
2025-11-24,2,Varilla de Acero,Toneladas,16.74,9.68,15,5,18500.0
2025-11-25,2,Varilla de Acero,Toneladas,14.66,0.0,15,5,18500.0
2025-11-26,2,Varilla de Acero,Toneladas,9.85,0.0,15,5,18500.0
2025-11-27,2,Varilla de Acero,Toneladas,13.64,0.0,15,5,18500.0
2025-11-28,2,Varilla de Acero,Toneladas,14.41,37.5,15,5,18500.0
2025-11-29,2,Varilla de Acero,Toneladas,15.09,22.41,15,5,18500.0
2025-11-30,2,Varilla de Acero,Toneladas,17.38,5.03,15,5,18500.0
2025-12-01,2,Varilla de Acero,Toneladas,15.36,0.0,15,5,18500.0
2025-12-02,2,Varilla de Acero,Toneladas,15.78,0.0,15,5,18500.0
2025-12-03,2,Varilla de Acero,Toneladas,14.52,0.0,15,5,18500.0
2025-12-04,2,Varilla de Acero,Toneladas,15.23,37.5,15,5,18500.0
2025-12-05,2,Varilla de Acero,Toneladas,13.74,23.76,15,5,18500.0
2025-12-06,2,Varilla de Acero,Toneladas,12.91,10.85,15,5,18500.0
2025-12-07,2,Varilla de Acero,Toneladas,14.0,0.0,15,5,18500.0
2025-12-08,2,Varilla de Acero,Toneladas,11.1,0.0,15,5,18500.0
2025-12-09,2,Varilla de Acero,Toneladas,14.12,0.0,15,5,18500.0
2025-12-10,2,Varilla de Acero,Toneladas,15.63,37.5,15,5,18500.0
2025-12-11,2,Varilla de Acero,Toneladas,14.91,22.59,15,5,18500.0
2025-12-12,2,Varilla de Acero,Toneladas,14.27,8.32,15,5,18500.0
2025-12-13,2,Varilla de Acero,Toneladas,13.56,0.0,15,5,18500.0
2025-12-14,2,Varilla de Acero,Toneladas,14.21,0.0,15,5,18500.0
2025-12-15,2,Varilla de Acero,Toneladas,14.64,0.0,15,5,18500.0
2025-12-16,2,Varilla de Acero,Toneladas,16.0,37.5,15,5,18500.0
2025-12-17,2,Varilla de Acero,Toneladas,16.77,20.73,15,5,18500.0
2025-12-18,2,Varilla de Acero,Toneladas,15.86,4.87,15,5,18500.0
2023-12-20,3,Block de Concreto,Piezas,185.66,2400.0,800,2,12.5
2023-12-21,3,Block de Concreto,Piezas,39.2,2360.8,800,2,12.5
2023-12-22,3,Block de Concreto,Piezas,143.79,2217.01,800,2,12.5
2023-12-23,3,Block de Concreto,Piezas,144.16,2072.85,800,2,12.5
2023-12-24,3,Block de Concreto,Piezas,175.34,1897.51,800,2,12.5
2023-12-25,3,Block de Concreto,Piezas,194.14,1703.37,800,2,12.5
2023-12-26,3,Block de Concreto,Piezas,214.2,1489.18,800,2,12.5
2023-12-27,3,Block de Concreto,Piezas,129.1,1360.08,800,2,12.5
2023-12-28,3,Block de Concreto,Piezas,126.95,1233.13,800,2,12.5
2023-12-29,3,Block de Concreto,Piezas,31.01,1202.12,800,2,12.5
